object_type,object_id,st_astext
way,115969422,POINT (-3.223390 51.573218)
way,355309120,POINT (-1.798368 51.568824)
way,116563720,POINT (-0.224211 51.572628)
way,116563720,POINT (-0.224026 51.572682)
way,288505482,POINT (-0.113435 51.571875)
way,8118181,POINT (0.075992 51.565924)
way,8118181,POINT (0.077022 51.566447)
way,132644944,POINT (4.783453 51.573627)
way,7226000,POINT (4.783492 51.573561)
way,352148846,POINT (45.979623 51.571455)
way,115191778,POINT (-2.785187 51.580697)
way,66097685,POINT (-2.784216 51.580609)
way,42798996,POINT (-2.783422 51.580658)
way,207369818,POINT (-1.775810 51.580039)
way,4478357,POINT (-0.245582 51.582225)
way,200520146,POINT (-0.221886 51.575829)
way,7226073,POINT (4.775358 51.583176)
way,38215118,POINT (-2.980702 51.590506)
way,317576440,POINT (-1.427903 51.590216)
way,317576440,POINT (-1.428041 51.590102)
way,317576440,POINT (-1.427756 51.590338)
way,203933720,POINT (-0.199511 51.589693)
way,31461139,POINT (-0.199492 51.589831)
way,2521706,POINT (-0.196480 51.589535)
way,14955582,POINT (0.085871 51.591891)
way,32352769,POINT (45.940725 51.593380)
way,124542149,POINT (-2.995285 51.601989)
way,124542980,POINT (-2.983160 51.604555)
way,323513722,POINT (-1.784418 51.600872)
way,310931209,POINT (-1.784404 51.600970)
way,310931209,POINT (-1.784427 51.600971)
way,372069400,POINT (-0.075883 51.603529)
way,30486595,POINT (-3.961515 51.612192)
way,44139261,POINT (-3.961575 51.612235)
way,44139261,POINT (-3.961478 51.612247)
way,93671304,POINT (-3.947367 51.614990)
way,316628859,POINT (-1.241622 51.607107)
way,228683183,POINT (-0.248653 51.612983)
way,228683183,POINT (-0.248474 51.613047)
way,203933736,POINT (-0.068055 51.614693)
way,203933736,POINT (-0.068054 51.614693)
way,131577260,POINT (-0.068054 51.614693)
way,131036474,POINT (-4.018074 51.619438)
way,13851048,POINT (-3.947314 51.615002)
way,363743695,POINT (-3.950090 51.619356)
way,40487735,POINT (-3.937148 51.620639)
way,123934088,POINT (-3.935907 51.621757)
way,11356367,POINT (-3.933885 51.621901)
way,15215845,POINT (-3.933483 51.621666)
way,2163,POINT (-1.302322 51.618264)
way,2163,POINT (-1.302490 51.618171)
way,97202202,POINT (-1.303414 51.619082)
way,97202208,POINT (-1.303576 51.619003)
way,208925610,POINT (0.334853 51.617876)
way,142157998,POINT (-2.999108 51.634917)
way,96549339,POINT (-3.001596 51.629934)
way,96549339,POINT (-3.001390 51.629957)
way,134997432,POINT (-3.003801 51.626741)
way,142157997,POINT (-3.003591 51.626709)
way,7266540,POINT (4.859194 51.632447)
way,7266733,POINT (4.859087 51.632466)
way,7266733,POINT (4.858949 51.632057)
way,7266734,POINT (4.859058 51.632036)
way,55880363,POINT (-3.930914 51.643190)
way,19390064,POINT (-3.022707 51.644708)
way,91089096,POINT (-3.021916 51.641882)
way,4452427,POINT (-0.030188 51.643102)
way,134664751,POINT (0.465420 51.635683)
way,91089585,POINT (-3.023856 51.647977)
way,146834483,POINT (-0.199872 51.654070)
way,43177458,POINT (0.343985 51.645303)
way,264828682,POINT (-3.446144 51.658994)
way,205672621,POINT (-3.316620 51.657530)
way,123898698,POINT (-0.204119 51.655599)
way,191942134,POINT (0.368292 51.658797)
way,191991431,POINT (0.368423 51.658418)
way,26099912,POINT (0.373492 51.664447)
way,7276072,POINT (4.757248 51.656194)
way,7276079,POINT (4.757200 51.656320)
way,7276079,POINT (4.757328 51.656339)
way,7276082,POINT (4.757380 51.656213)
way,26127736,POINT (39.187493 51.658547)
way,367723532,POINT (-4.147855 51.668561)
way,61696365,POINT (-3.949035 51.668176)
way,264600609,POINT (-3.533916 51.674757)
way,7822510,POINT (-0.398272 51.667128)
way,192001768,POINT (0.377447 51.665644)
way,191983484,POINT (0.376406 51.667787)
way,192001768,POINT (0.377485 51.665838)
way,192360811,POINT (0.383230 51.667546)
way,7274036,POINT (4.785074 51.665190)
way,124977844,POINT (39.166153 51.669298)
way,51779306,POINT (-4.146145 51.684066)
way,138172646,POINT (-3.138180 51.678722)
way,168562293,POINT (-0.394382 51.681469)
way,51779310,POINT (-4.151376 51.685200)
way,308891942,POINT (-3.898408 51.688200)
way,174976406,POINT (-3.022612 51.689266)
way,59917018,POINT (-3.022455 51.689260)
way,6142825,POINT (-0.413499 51.685494)
way,331900550,POINT (-0.386644 51.691991)
way,24613042,POINT (5.040916 51.688323)
way,343268066,POINT (5.041231 51.688280)
way,232105957,POINT (39.137007 51.703094)
way,80307942,POINT (-3.447464 51.710706)
way,235595318,POINT (39.140081 51.708765)
way,127323311,POINT (39.177969 51.707165)
way,127323311,POINT (39.177426 51.707099)
way,128997424,POINT (-3.472414 51.720075)
way,349875241,POINT (0.475788 51.722966)
way,349875242,POINT (0.475802 51.722961)
way,349875242,POINT (0.475800 51.722971)
way,294395175,POINT (39.163744 51.716623)
way,40521985,POINT (39.164806 51.716672)
way,45260393,POINT (-1.208611 51.728976)
way,45260383,POINT (-1.208311 51.729989)
way,45260405,POINT (-1.208230 51.729603)
way,45260405,POINT (-1.208427 51.729644)
way,45260373,POINT (-1.207658 51.730465)
way,45260373,POINT (-1.207847 51.730506)
way,366710937,POINT (-1.208177 51.728626)
way,366710937,POINT (-1.207798 51.728329)
way,366710937,POINT (-1.207133 51.728054)
way,366710937,POINT (-1.207078 51.728025)
way,366717920,POINT (-1.206976 51.729717)
way,366719252,POINT (-1.206976 51.729717)
way,167176377,POINT (-0.462225 51.734575)
way,249810750,POINT (-1.227097 51.744573)
way,249810750,POINT (-1.228413 51.743922)
way,355533926,POINT (-1.210458 51.739159)
way,355533926,POINT (-1.210500 51.739131)
way,355520199,POINT (-1.210237 51.739194)
way,23954990,POINT (-1.209891 51.739845)
way,28410521,POINT (-1.209068 51.739235)
way,356108733,POINT (-1.208779 51.739438)
way,28410522,POINT (-1.208709 51.739364)
way,356108747,POINT (-1.208447 51.739585)
way,296067844,POINT (-1.208447 51.739585)
way,296067844,POINT (-1.206329 51.739367)
way,128844145,POINT (-3.393121 51.747522)
way,128844145,POINT (-3.392845 51.747527)
way,257997340,POINT (-1.261894 51.754506)
way,370086861,POINT (-1.257281 51.751275)
way,370086861,POINT (-1.255835 51.752262)
way,370086861,POINT (-1.255927 51.752215)
way,356368083,POINT (-1.254328 51.754988)
way,2988061,POINT (-1.253241 51.752634)
way,353267514,POINT (-1.252586 51.752756)
way,8126433,POINT (-1.250601 51.752630)
way,164407534,POINT (-1.248533 51.752294)
way,38505812,POINT (-1.248311 51.752267)
way,38505815,POINT (-1.247553 51.751992)
way,38617641,POINT (-1.246740 51.751535)
way,362658673,POINT (-1.244850 51.750422)
way,362658673,POINT (-1.244831 51.750466)
way,368797280,POINT (-1.231634 51.745899)
way,368808517,POINT (-1.230588 51.749706)
way,368808517,POINT (-1.229312 51.748883)
way,368808517,POINT (-1.229658 51.749132)
way,368797280,POINT (-1.228305 51.748229)
way,368797280,POINT (-1.229237 51.747696)
way,4583814,POINT (-1.227539 51.749313)
way,4583815,POINT (-1.226684 51.748827)
way,366561506,POINT (-1.224919 51.749895)
way,366561506,POINT (-1.228305 51.748229)
way,366561506,POINT (-1.224919 51.749895)
way,366561506,POINT (-1.228305 51.748229)
way,33830102,POINT (-1.224332 51.750748)
way,3372258,POINT (-1.224177 51.746346)
way,33830103,POINT (-1.223687 51.751101)
way,217803199,POINT (-1.223569 51.746428)
way,248919431,POINT (-1.223336 51.746465)
way,366561507,POINT (-1.220975 51.752651)
way,366561507,POINT (-1.222147 51.752146)
way,366561507,POINT (-1.221671 51.752405)
way,24151344,POINT (-0.474338 51.754463)
way,275859002,POINT (-0.344914 51.746175)
way,6899740,POINT (5.745817 51.748707)
way,148103425,POINT (-1.255143 51.755998)
way,90731147,POINT (-1.254855 51.755387)
way,257011948,POINT (-2.311067 51.773116)
way,257011948,POINT (-2.310839 51.773080)
way,353220710,POINT (0.096749 51.770033)
way,175839951,POINT (19.474854 51.778532)
way,175839951,POINT (19.477409 51.778748)
way,221352886,POINT (-3.178499 51.798456)
way,122156139,POINT (-0.775222 51.811410)
way,122156139,POINT (-0.775146 51.811394)
way,92340954,POINT (0.651337 51.807920)
way,92340936,POINT (0.651388 51.807929)
way,92340936,POINT (0.651362 51.807906)
way,155715888,POINT (-8.388829 51.816046)
way,130549818,POINT (5.258165 51.824824)
way,121932504,POINT (-3.007346 51.827273)
way,24571947,POINT (-2.211212 51.833940)
way,9578184,POINT (-2.271968 51.835952)
way,9578184,POINT (-2.272093 51.835941)
way,8349227,POINT (-2.272107 51.836056)
way,220842089,POINT (-2.271900 51.836085)
way,306224846,POINT (-2.271799 51.836073)
way,306224846,POINT (-2.271807 51.835961)
way,306224846,POINT (-2.271792 51.836174)
way,8349223,POINT (-2.271949 51.836175)
way,8349223,POINT (-2.271971 51.836110)
way,8349223,POINT (-2.272096 51.835969)
way,9577507,POINT (-2.272094 51.836175)
way,9577507,POINT (-2.272128 51.836175)
way,24571967,POINT (-2.212514 51.835177)
way,54703474,POINT (-4.305952 51.849423)
way,29416393,POINT (-4.305877 51.849322)
way,9557556,POINT (-2.250720 51.858480)
way,344255870,POINT (-2.238224 51.864266)
way,66772729,POINT (0.896058 51.869773)
way,371372116,POINT (4.612345 51.868699)
way,237170762,POINT (-8.506569 51.876235)
way,237170762,POINT (-8.506553 51.876138)
way,153072806,POINT (-8.505840 51.876279)
way,153072761,POINT (-8.505824 51.876186)
way,8602876,POINT (-0.433168 51.883877)
way,25344616,POINT (-0.419080 51.882366)
way,206124248,POINT (-0.419335 51.882764)
way,139184623,POINT (-0.367461 51.880992)
way,139184624,POINT (-0.369880 51.883510)
way,367558932,POINT (-0.200835 51.887294)
way,168072434,POINT (-2.084794 51.901442)
way,168865549,POINT (-2.084751 51.901651)
way,168072430,POINT (-2.084382 51.902164)
way,336130687,POINT (0.196541 51.896103)
way,362825652,POINT (4.337873 51.902331)
way,334296991,POINT (4.424032 51.897036)
way,167605536,POINT (-2.081459 51.905632)
way,167605536,POINT (-2.081434 51.905608)
way,362825650,POINT (4.333586 51.905164)
way,231304648,POINT (-0.649519 51.923403)
way,48978117,POINT (4.446858 51.916028)
way,48978117,POINT (4.446882 51.916043)
way,7524384,POINT (4.481231 51.942625)
way,102491176,POINT (4.479598 51.941136)
way,267105717,POINT (4.480098 51.941527)
way,267105717,POINT (4.480012 51.941460)
way,345704649,POINT (-1.204416 51.948582)
way,366379357,POINT (-0.275101 51.948066)
way,366379362,POINT (-0.275032 51.948047)
way,366379344,POINT (-0.274750 51.948414)
way,366379344,POINT (-0.274841 51.948404)
way,366379345,POINT (-0.274818 51.948432)
way,357281660,POINT (1.350688 51.966960)
way,110274477,POINT (5.646833 51.972367)
way,87692292,POINT (5.661919 51.983263)
way,122710703,POINT (-2.163222 51.986911)
way,220670724,POINT (-2.161994 51.990561)
way,19591442,POINT (-2.161884 51.990649)
way,26626292,POINT (-2.161500 51.990874)
way,54057237,POINT (-2.158878 51.991807)
way,182090466,POINT (-2.157913 51.992257)
way,8598518,POINT (-2.156087 51.992679)
way,8026248,POINT (-2.155902 51.992708)
way,281188013,POINT (-2.154025 51.992947)
way,4257140,POINT (-2.153920 51.992960)
way,107856239,POINT (-2.149956 51.992996)
way,24480082,POINT (-2.153109 51.993001)
way,107856228,POINT (-2.151451 51.993027)
way,122401588,POINT (-2.152242 51.993029)
way,24480083,POINT (-2.152140 51.993032)
way,107856221,POINT (-2.148922 51.993035)
way,142005665,POINT (-2.145937 51.994350)
way,185078495,POINT (4.481338 51.988612)
way,41867107,POINT (4.481880 51.988335)
way,24409984,POINT (-2.142396 51.995188)
way,24513014,POINT (-2.142264 51.995209)
way,24409984,POINT (-2.141417 51.995345)
way,24409984,POINT (-2.137397 51.996040)
way,24409984,POINT (-2.135757 51.996339)
way,24409984,POINT (-2.134107 51.996636)
way,24409984,POINT (-2.131629 51.996904)
way,24409984,POINT (-2.133277 51.996748)
way,24409984,POINT (-2.141417 51.995345)
way,24409984,POINT (-2.137397 51.996040)
way,24409984,POINT (-2.135757 51.996339)
way,24409984,POINT (-2.134107 51.996636)
way,24409984,POINT (-2.131629 51.996904)
way,24409984,POINT (-2.133277 51.996748)
way,24409984,POINT (-2.128605 51.996891)
way,24409984,POINT (-2.129779 51.996901)
way,24409984,POINT (-2.128564 51.997060)
way,24409984,POINT (-2.128070 51.997885)
way,108584658,POINT (-2.127848 51.998144)
way,108584658,POINT (-2.126585 51.999316)
way,208618066,POINT (4.369431 52.004988)
way,208618066,POINT (4.369467 52.005014)
way,208618065,POINT (4.369789 52.004797)
way,208618065,POINT (4.369823 52.004824)
way,168285416,POINT (4.370427 52.004493)
way,303736290,POINT (4.371064 52.003603)
way,303736290,POINT (4.371245 52.003350)
way,303736291,POINT (4.371113 52.003617)
way,303736291,POINT (4.371293 52.003365)
way,226049178,POINT (4.377336 51.995560)
way,303737277,POINT (4.377387 51.995574)
way,364540652,POINT (4.350685 52.014741)
way,202449452,POINT (4.357724 52.007352)
way,224729868,POINT (4.361210 52.006000)
way,367849294,POINT (4.359105 52.005521)
way,367850551,POINT (4.359086 52.005606)
way,371696130,POINT (4.357540 52.006678)
way,371696130,POINT (4.357530 52.006666)
way,208618066,POINT (4.369431 52.004988)
way,208618066,POINT (4.369467 52.005014)
way,239494034,POINT (-0.525896 52.029858)
way,7502830,POINT (4.168638 52.026897)
way,7502842,POINT (4.168718 52.026949)
way,6952983,POINT (5.673130 52.027241)
way,6952984,POINT (5.673018 52.027262)
way,28899255,POINT (0.729421 52.040607)
way,93517526,POINT (0.729668 52.040362)
way,363084854,POINT (113.494579 52.035552)
way,260211912,POINT (-2.719627 52.048781)
way,34359501,POINT (-2.720294 52.053451)
way,157152120,POINT (-2.720175 52.053460)
way,112180522,POINT (1.148860 52.059808)
way,225803786,POINT (4.389996 52.056634)
way,225803786,POINT (4.390062 52.056611)
way,201737825,POINT (4.390158 52.056802)
way,201737826,POINT (4.390227 52.056779)
way,369589105,POINT (4.726793 52.059496)
way,369589109,POINT (4.726839 52.059448)
way,369589104,POINT (4.726872 52.059512)
way,269867657,POINT (4.727254 52.059722)
way,95894680,POINT (-2.157298 52.066373)
way,7467634,POINT (4.359779 52.067291)
way,7054230,POINT (5.082357 52.067353)
way,319371751,POINT (-4.658427 52.080661)
way,202808088,POINT (4.317160 52.076443)
way,202808167,POINT (4.318027 52.076121)
way,340750885,POINT (4.324109 52.079082)
way,340750885,POINT (4.324747 52.079321)
way,340750885,POINT (4.324986 52.079409)
way,340965429,POINT (4.326655 52.080021)
way,85256597,POINT (4.327875 52.080405)
way,340965429,POINT (4.329339 52.081022)
way,7469426,POINT (4.392619 52.092590)
way,140175376,POINT (5.179165 52.085618)
way,100062845,POINT (4.310821 52.101837)
way,316458730,POINT (5.141524 52.095532)
way,123460908,POINT (5.109540 52.113141)
way,348732154,POINT (5.109705 52.113243)
way,348732154,POINT (5.109859 52.113338)
way,242633048,POINT (-2.319508 52.126800)
way,189542750,POINT (-1.004136 52.127460)
way,189767854,POINT (-1.000837 52.128997)
way,189769648,POINT (-1.000199 52.128223)
way,334645011,POINT (6.210035 52.126101)
way,23357093,POINT (21.061574 52.133585)
way,300515945,POINT (21.055622 52.138960)
way,302881749,POINT (5.390690 52.145085)
way,284641870,POINT (20.973525 52.170594)
way,284641870,POINT (20.973682 52.170566)
way,351440743,POINT (20.973646 52.170052)
way,306458065,POINT (20.973823 52.171204)
way,351450170,POINT (20.973976 52.171175)
way,30792205,POINT (21.084355 52.165918)
way,229523848,POINT (-2.208898 52.196008)
way,85523264,POINT (-1.712183 52.200653)
way,85523264,POINT (-1.711969 52.200606)
way,85522624,POINT (-1.712499 52.200723)
way,85522620,POINT (-1.712704 52.200768)
way,85522625,POINT (-1.712918 52.200814)
way,261096866,POINT (0.131246 52.195103)
way,134578403,POINT (0.131374 52.195012)
way,211293384,POINT (0.145935 52.211201)
way,211293386,POINT (0.146725 52.211063)
way,111471361,POINT (21.047426 52.211572)
way,111471361,POINT (21.047483 52.211566)
way,242076806,POINT (21.047435 52.211540)
way,55610050,POINT (104.093797 52.213706)
way,317065539,POINT (104.094113 52.212705)
way,244836396,POINT (0.146823 52.223278)
way,244846184,POINT (0.147473 52.224057)
way,371750298,POINT (6.892728 52.222779)
way,8351971,POINT (-0.903779 52.233027)
way,339366918,POINT (-0.278537 52.232251)
way,24274859,POINT (21.022845 52.231871)
way,149625158,POINT (-0.895305 52.241722)
way,7032497,POINT (5.182233 52.242476)
way,311223083,POINT (6.853890 52.236587)
way,133896959,POINT (21.049292 52.244264)
way,32146931,POINT (-0.837998 52.247975)
way,317206143,POINT (5.165414 52.246689)
way,48989445,POINT (6.168584 52.246850)
way,302956371,POINT (21.016745 52.247058)
way,133279167,POINT (21.016772 52.247028)
way,302956371,POINT (21.017135 52.247214)
way,302956371,POINT (21.016894 52.247113)
way,133279167,POINT (21.017166 52.247189)
way,133279167,POINT (21.016923 52.247085)
way,330639324,POINT (21.018961 52.247998)
way,330639324,POINT (21.018992 52.247972)
way,302956371,POINT (21.019103 52.248059)
way,133279167,POINT (21.024898 52.250509)
way,133279167,POINT (21.019130 52.248033)
way,114437683,POINT (21.019452 52.248171)
way,114437683,POINT (21.019423 52.248197)
way,229395513,POINT (21.024870 52.250535)
way,315472727,POINT (21.032469 52.253776)
way,46608945,POINT (-0.900396 52.259481)
way,60797044,POINT (-0.806275 52.262252)
way,60797042,POINT (-0.806211 52.262268)
way,344343064,POINT (20.994001 52.258602)
way,48741061,POINT (104.319992 52.263573)
way,256130197,POINT (-0.864898 52.275256)
way,33822522,POINT (-0.864818 52.275258)
way,296585997,POINT (8.042454 52.280411)
way,48785027,POINT (104.273031 52.284234)
way,7033515,POINT (5.179186 52.292642)
way,7033515,POINT (5.179700 52.292589)
way,107537956,POINT (104.283970 52.290102)
way,74205953,POINT (-0.707209 52.299931)
way,3013016,POINT (-0.705043 52.301655)
way,260936821,POINT (104.299518 52.296685)
way,147219312,POINT (-1.935076 52.305332)
way,7051347,POINT (4.943643 52.309468)
way,7051335,POINT (4.948754 52.311326)
way,7051414,POINT (4.951605 52.310577)
way,261707591,POINT (4.963654 52.316398)
way,261707591,POINT (4.963780 52.316441)
way,90164612,POINT (9.809552 52.316763)
way,325880075,POINT (4.890105 52.334713)
way,325880075,POINT (4.890105 52.334602)
way,26401640,POINT (4.857678 52.335165)
way,108929868,POINT (4.877163 52.336723)
way,220728659,POINT (4.877172 52.336721)
way,220728659,POINT (4.877166 52.336718)
way,333299347,POINT (4.891618 52.337482)
way,7044024,POINT (4.955133 52.339499)
way,7044032,POINT (4.955177 52.339489)
way,46610969,POINT (4.959285 52.338657)
way,323967766,POINT (4.876258 52.354777)
way,322759692,POINT (4.889157 52.352531)
way,187025603,POINT (4.891125 52.352769)
way,326594026,POINT (4.891132 52.352797)
way,326594026,POINT (4.891182 52.352804)
way,117654120,POINT (4.891207 52.352780)
way,325880102,POINT (4.903211 52.345388)
