way_id,geom
211658594,"POINT (72.820438 18.993045)"
211682991,"POINT (72.822119 18.993123)"
22852478,"POINT (72.820408 18.993207)"
211658616,"POINT (72.825388 18.993417)"
151748092,"MULTIPOINT ((72.825075 18.993524), (72.825088 18.993524))"
51511248,"POINT (72.825086 18.993553)"
100832186,"MULTIPOINT ((72.835804 18.988910), (72.835801 18.988926))"
216492408,"POINT (72.835789 18.988913)"
236169515,"MULTIPOINT ((72.844035 19.020296), (72.844003 19.020245))"
151748090,"MULTIPOINT ((72.847236 19.030358), (72.843452 19.020673), (72.843419 19.020621))"
236595641,"MULTIPOINT ((72.845377 19.019427), (72.845341 19.019380))"
151748090,"MULTIPOINT ((72.847236 19.030358), (72.843452 19.020673), (72.843419 19.020621))"
22847929,"POINT (72.861950 19.018627)"
22847929,"POINT (72.860351 19.018738)"
22847270,"POINT (72.868759 19.017888)"
151748090,"MULTIPOINT ((72.847236 19.030358), (72.843452 19.020673), (72.843419 19.020621))"
151748090,"MULTIPOINT ((72.847236 19.030358), (72.843452 19.020673), (72.843419 19.020621))"
236381664,"MULTIPOINT ((72.858259 19.031207), (72.858124 19.031335), (72.858325 19.031145))"
102184714,"MULTIPOINT ((72.858188 19.031274), (72.858292 19.031501))"
236381663,"MULTIPOINT ((72.858361 19.031433), (72.858224 19.031568), (72.858433 19.031362))"
343688088,"POINT (72.884129 19.032071)"
122140424,"POINT (72.844554 19.044809)"
152305323,"MULTIPOINT ((72.924767 19.035600), (72.924773 19.035693))"
122284092,"MULTIPOINT ((72.925577 19.045321), (72.923167 19.043498))"
151770982,"POINT (73.019585 19.043610)"
30600212,"POINT (73.017727 19.043613)"
202565689,"POINT (72.837859 19.054040)"
102186587,"POINT (72.884515 19.054411)"
151478559,"POINT (72.884347 19.054524)"
151478651,"POINT (72.885212 19.053782)"
122284092,"MULTIPOINT ((72.925577 19.045321), (72.923167 19.043498))"
22854860,"MULTIPOINT ((72.887376 19.056840), (72.887464 19.056736))"
120518831,"POINT (72.907971 19.061295)"
151769142,"POINT (73.001675 19.064585)"
151769146,"POINT (73.001852 19.064618)"
22859353,"POINT (72.835494 19.070099)"
256569139,"POINT (72.875463 19.071502)"
257483223,"POINT (72.892843 19.069711)"
223305368,"POINT (72.908121 19.071669)"
235988229,"POINT (73.000497 19.074149)"
132909886,"POINT (72.911004 19.078350)"
131953978,"POINT (72.911513 19.080814)"
131957296,"POINT (72.911596 19.081515)"
131956964,"POINT (72.911599 19.081536)"
215242106,"POINT (72.911296 19.082999)"
215242084,"POINT (72.912269 19.083324)"
131957625,"POINT (72.911189 19.084368)"
257804750,"POINT (72.905747 19.088112)"
366912378,"POINT (72.888066 19.103579)"
73030702,"POINT (72.833755 19.109632)"
73031456,"POINT (72.829045 19.110243)"
215040221,"POINT (72.874325 19.110163)"
73048143,"POINT (72.834982 19.116071)"
183286139,"MULTIPOINT ((72.844397 19.116377), (72.845209 19.116126))"
183255900,"MULTIPOINT ((72.843846 19.116161), (72.844046 19.116422))"
202565682,"MULTIPOINT ((72.843730 19.116193), (72.843875 19.116395))"
183286144,"POINT (72.843753 19.116364)"
119866178,"POINT (72.850429 19.115111)"
183286146,"POINT (72.847350 19.115481)"
103191580,"POINT (72.847371 19.115587)"
183286145,"POINT (72.845111 19.115818)"
22857421,"MULTIPOINT ((72.845175 19.116018), (72.845139 19.115906))"
183286139,"MULTIPOINT ((72.844397 19.116377), (72.845209 19.116126))"
102523400,"POINT (72.877082 19.120402)"
209015722,"POINT (72.928177 19.124998)"
99837997,"POINT (72.856188 19.125191)"
46166712,"POINT (72.856329 19.125352)"
177566532,"POINT (72.928180 19.125089)"
177566537,"MULTIPOINT ((72.925208 19.125155), (72.925311 19.125137))"
177566528,"POINT (72.928182 19.125151)"
177566541,"MULTIPOINT ((72.925208 19.125271), (72.925313 19.125254))"
209015725,"POINT (72.928186 19.125257)"
123262830,"MULTIPOINT ((72.855066 19.136943), (72.854925 19.136938))"
123262830,"MULTIPOINT ((72.855066 19.136943), (72.854925 19.136938))"
101310852,"POINT (72.846963 19.159316)"
84832703,"POINT (72.858582 19.166174)"
99815409,"POINT (72.859477 19.174308)"
214085900,"POINT (72.943978 19.176601)"
235944247,"POINT (72.954835 19.184553)"
213074190,"POINT (72.955330 19.212192)"
213659191,"POINT (73.086767 19.213869)"
102928320,"POINT (72.852230 19.220741)"
213377604,"POINT (72.961806 19.220429)"
22864930,"POINT (72.862970 19.257902)"
22864972,"POINT (72.861653 19.258146)"
151912535,"POINT (72.859417 19.258341)"
134646528,"POINT (72.870365 19.255659)"
215399099,"MULTIPOINT ((72.882541 19.272132), (72.882571 19.272018))"
44573293,"MULTIPOINT ((72.882615 19.272185), (72.882598 19.272038))"
215059024,"POINT (72.865284 19.277352)"
158439970,"POINT (41.561065 19.861189)"
158439974,"POINT (41.560956 19.861275)"
44786045,"POINT (41.562721 19.859882)"
317147333,"POINT (75.320023 19.883065)"
317146592,"POINT (75.321606 19.883585)"
330965308,"POINT (99.830397 19.878104)"
368015814,"MULTIPOINT ((41.458573 20.008445), (41.458530 20.008358))"
368015816,"POINT (41.460809 20.007477)"
368015835,"POINT (41.460867 20.007563)"
221308013,"POINT (99.362427 20.059579)"
105127702,"POINT (99.856929 20.137876)"
105130584,"POINT (99.858365 20.152237)"
32223499,"POINT (99.860207 20.155937)"
133679685,"POINT (40.880703 20.447757)"
199924281,"POINT (105.801056 21.001287)"
37557838,"MULTIPOINT ((105.841264 20.997661), (105.841350 20.997640))"
237322638,"POINT (105.817276 21.011910)"
164211345,"MULTIPOINT ((105.824459 21.009357), (105.824416 21.009276))"
367185107,"POINT (105.781753 21.015967)"
35972313,"MULTIPOINT ((105.804874 21.015557), (105.805019 21.015435))"
38031007,"MULTIPOINT ((105.804969 21.015646), (105.805111 21.015522))"
35972313,"MULTIPOINT ((105.804874 21.015557), (105.805019 21.015435))"
38031007,"MULTIPOINT ((105.804969 21.015646), (105.805111 21.015522))"
207272547,"POINT (105.820277 21.015226)"
38138122,"MULTIPOINT ((105.805255 21.034301), (105.805313 21.034398))"
37696595,"MULTIPOINT ((105.813252 21.031365), (105.813346 21.031321))"
202516833,"MULTIPOINT ((105.813229 21.031283), (105.813336 21.031287))"
252400875,"POINT (105.812972 21.030335)"
252400876,"POINT (105.813070 21.030337)"
343741881,"MULTIPOINT ((105.812937 21.030208), (105.813036 21.030213))"
283578765,"POINT (105.827452 21.029485)"
219867178,"POINT (105.838442 21.030414)"
28690076,"POINT (105.853873 21.036880)"
28690076,"MULTIPOINT ((105.851156 21.040343), (105.851088 21.040417))"
37555727,"MULTIPOINT ((105.850987 21.040277), (105.850914 21.040349))"
223799612,"POINT (105.850564 21.040112)"
34127299,"POINT (72.840068 21.188097)"
34127299,"POINT (72.836892 21.185822)"
158088237,"POINT (41.628532 21.197924)"
112317314,"POINT (39.968957 21.341180)"
237521209,"MULTIPOINT ((39.803635 21.370422), (39.803770 21.370650))"
345675213,"POINT (39.803461 21.370609)"
345675213,"POINT (39.803581 21.370846)"
372490106,"POINT (39.881975 21.392603)"
60137095,"POINT (39.881962 21.392634)"
133719222,"MULTIPOINT ((39.864983 21.422852), (39.865043 21.422960))"
133719221,"MULTIPOINT ((39.864878 21.422906), (39.864936 21.423012))"
133719222,"MULTIPOINT ((39.864983 21.422852), (39.865043 21.422960))"
130892510,"POINT (39.879679 21.417962)"
372484256,"POINT (39.778621 21.425518)"
372485665,"POINT (39.778760 21.425609)"
96820718,"POINT (39.776626 21.436710)"
96153863,"POINT (39.776662 21.437783)"
372486530,"MULTIPOINT ((39.777363 21.438509), (39.779965 21.440301), (39.776953 21.437996))"
97208153,"POINT (39.776975 21.438878)"
96761767,"POINT (39.778591 21.439392)"
96153890,"MULTIPOINT ((39.778771 21.439518), (39.777159 21.439426))"
96761779,"POINT (39.777484 21.440332)"
228450957,"POINT (39.187302 21.461506)"
40604114,"POINT (39.200898 21.475684)"
40604115,"POINT (39.200807 21.475600)"
41409167,"POINT (39.207957 21.534942)"
133669209,"POINT (39.207830 21.534917)"
40955369,"MULTIPOINT ((39.208033 21.534791), (39.207834 21.534754))"
41409167,"POINT (39.207949 21.534775)"
133669209,"POINT (39.207905 21.534767)"
159222619,"MULTIPOINT ((39.190486 21.544480), (39.190522 21.544461))"
165404272,"POINT (39.190490 21.544424)"
43191995,"POINT (39.211382 21.542013)"
43192000,"POINT (39.211410 21.541888)"
134241908,"POINT (39.210753 21.544895)"
209833506,"POINT (39.204957 21.555086)"
209836921,"POINT (39.208064 21.557137)"
133669218,"POINT (39.182412 21.569192)"
85302742,"POINT (39.144324 21.597596)"
85302742,"POINT (39.144155 21.597593)"
166807200,"POINT (39.144139 21.597353)"
318785162,"POINT (39.222845 21.604143)"
228299365,"POINT (39.231478 21.608164)"
318785159,"POINT (39.218303 21.616300)"
43077747,"POINT (39.701805 21.618569)"
136243185,"POINT (39.179286 21.764122)"
279155639,"POINT (39.179363 21.764148)"
295540058,"POINT (38.949488 21.940479)"
325413768,"POINT (113.572817 22.160102)"
325413780,"POINT (113.573107 22.161206)"
183803736,"POINT (113.544771 22.190863)"
192182426,"MULTIPOINT ((113.544761 22.190894), (113.544717 22.190866))"
208241285,"POINT (113.544717 22.190829)"
263912903,"MULTIPOINT ((113.544717 22.190828), (113.544716 22.190829))"
306857239,"MULTIPOINT ((113.539752 22.194496), (113.539115 22.193966))"
306857400,"POINT (113.539881 22.194359)"
356056418,"POINT (113.549205 22.185688)"
138279929,"POINT (113.549339 22.185785)"
307043931,"POINT (113.545309 22.194581)"
183534041,"MULTIPOINT ((113.541850 22.201632), (113.542976 22.201964))"
307318617,"POINT (113.538359 22.199042)"
307321269,"POINT (113.542627 22.201252)"
168020941,"POINT (113.537473 22.196336)"
307050813,"MULTIPOINT ((113.537047 22.197155), (113.536952 22.196664))"
131705860,"POINT (113.545549 22.196645)"
307031695,"POINT (113.545326 22.195305)"
307195952,"POINT (113.545822 22.196461)"
307137263,"POINT (113.549886 22.204612)"
307137268,"POINT (113.549814 22.204544)"
307048126,"MULTIPOINT ((113.560420 22.198707), (113.560446 22.198773))"
206824057,"POINT (113.556932 22.197497)"
307134679,"POINT (113.546216 22.207110)"
181773524,"POINT (114.138427 22.284182)"
323624554,"POINT (114.181782 22.277931)"
197654060,"POINT (113.937546 22.303129)"
151226314,"POINT (114.160958 22.306363)"
274313051,"POINT (114.161135 22.306655)"
254300662,"POINT (114.252665 22.305184)"
54366520,"POINT (114.193722 22.317438)"
157332686,"POINT (114.259173 22.339726)"
235912764,"POINT (114.262295 22.338333)"
111989718,"POINT (114.113776 22.371107)"
112284794,"POINT (114.113606 22.371197)"
355834723,"POINT (114.113649 22.371270)"
198559648,"POINT (113.987274 22.376656)"
198559652,"POINT (113.987348 22.376729)"
187405726,"POINT (114.192390 22.376664)"
159542969,"POINT (113.967833 22.400827)"
192243925,"MULTIPOINT ((114.063954 22.435386), (114.064187 22.435094))"
192243904,"POINT (114.063964 22.435429)"
192243908,"POINT (114.064184 22.435602)"
111972346,"MULTIPOINT ((114.063207 22.436483), (114.063100 22.436474), (114.063088 22.436473))"
167070583,"POINT (114.003934 22.447734)"
121166917,"POINT (88.349435 22.488302)"
35875321,"POINT (88.346941 22.515609)"
117390754,"POINT (88.366711 22.521143)"
118336985,"POINT (88.368435 22.516742)"
245381654,"MULTIPOINT ((114.045027 22.535341), (114.045027 22.535207))"
245389400,"POINT (114.045445 22.542327)"
245389543,"POINT (114.045442 22.542550)"
157650272,"POINT (114.084131 22.540654)"
222975319,"POINT (114.084165 22.540654)"
31395272,"MULTIPOINT ((114.115343 22.558711), (114.115301 22.558825))"
335163113,"POINT (59.514192 22.577876)"
204283629,"POINT (88.349381 22.584416)"
52087215,"POINT (88.349396 22.584463)"
156153606,"POINT (88.424481 22.584092)"
156147129,"POINT (88.426865 22.580634)"
158013563,"POINT (88.434820 22.576668)"
232769127,"POINT (120.272004 22.621669)"
58527528,"POINT (120.300762 22.616132)"
25825903,"POINT (120.300724 22.616230)"
262003698,"MULTIPOINT ((120.301090 22.616120), (120.301010 22.616328), (120.301051 22.616222))"
297142531,"POINT (120.318135 22.617516)"
108234963,"POINT (120.302278 22.625986)"
25823397,"POINT (120.299900 22.628643)"
344667176,"POINT (120.327521 22.632008)"
344667172,"POINT (120.327551 22.632539)"
237574447,"POINT (88.435101 22.642445)"
219508074,"POINT (88.437523 22.644836)"
372403769,"POINT (88.437769 22.644594)"
51765316,"POINT (88.438769 22.644549)"
232594852,"POINT (120.303935 22.643944)"
246320152,"POINT (120.334306 22.654651)"
116826319,"POINT (120.334256 22.654766)"
294236418,"POINT (39.044194 22.823027)"
161170747,"POINT (120.219298 22.979711)"
111343183,"POINT (120.214509 22.992722)"
152170169,"POINT (120.214662 22.994342)"
347015856,"POINT (120.213453 22.993551)"
159315421,"POINT (120.215416 22.985544)"
160911820,"POINT (120.215782 22.986533)"
152195287,"POINT (120.216543 22.992439)"
162527290,"POINT (120.198207 23.002818)"
306997496,"POINT (120.196330 22.998684)"
38367659,"POINT (120.219274 23.012748)"
152193623,"POINT (120.219717 23.012723)"
280175718,"MULTIPOINT ((120.222029 23.012799), (120.221991 23.012457))"
172932752,"POINT (72.568538 23.021985)"
167454980,"POINT (72.554973 23.033713)"
37142794,"POINT (72.562161 23.030340)"
167048966,"POINT (72.562512 23.035196)"
178823724,"POINT (72.564335 23.046928)"
178823719,"POINT (72.564326 23.046974)"
298039445,"POINT (113.273467 23.096285)"
27317901,"POINT (113.266607 23.104268)"
244791628,"POINT (113.243921 23.111301)"
244791814,"POINT (113.243956 23.111217)"
356972257,"MULTIPOINT ((113.243639 23.111342), (113.243639 23.111341))"
356972259,"POINT (113.243924 23.111211)"
304103311,"MULTIPOINT ((113.257336 23.122870), (113.257225 23.122852))"
29165515,"MULTIPOINT ((113.309531 23.122406), (113.309926 23.122380))"
199898039,"MULTIPOINT ((113.309538 23.122537), (113.309939 23.122537))"
80912586,"POINT (113.333100 23.117676)"
115277724,"MULTIPOINT ((113.257052 23.128074), (113.257050 23.128040))"
308039477,"MULTIPOINT ((113.271543 23.135724), (113.272351 23.133841), (113.272369 23.133741))"
319049349,"POINT (113.272641 23.132016)"
319049351,"POINT (113.272117 23.133244)"
336061797,"POINT (113.272586 23.132457)"
194344111,"POINT (113.328132 23.125346)"
233810275,"POINT (113.328006 23.125360)"
308045570,"POINT (113.282123 23.138771)"
347098345,"POINT (113.282167 23.138862)"
298020917,"POINT (113.279190 23.136512)"
240381910,"MULTIPOINT ((113.328725 23.135772), (113.328825 23.135770))"
348684707,"MULTIPOINT ((113.328736 23.135926), (113.328830 23.135933))"
345636871,"MULTIPOINT ((113.256425 23.148279), (113.256505 23.148273))"
51424325,"POINT (113.256496 23.148784)"
345873444,"POINT (113.257400 23.152750)"
139633298,"POINT (113.257054 23.152786)"
345636878,"POINT (113.256571 23.148769)"
80912823,"MULTIPOINT ((113.330976 23.146048), (113.333329 23.146120), (113.334064 23.146142))"
365241978,"POINT (77.405940 23.258847)"
336015107,"MULTIPOINT ((46.872632 23.489701), (46.872242 23.488538), (46.872992 23.490776), (46.872846 23.490341))"
250548633,"MULTIPOINT ((58.368964 23.555981), (58.368822 23.555996))"
250547690,"MULTIPOINT ((58.368999 23.556023), (58.368853 23.556037))"
42998454,"MULTIPOINT ((58.382800 23.575057), (58.382790 23.574998))"
241509297,"POINT (58.382727 23.575038)"
42998454,"MULTIPOINT ((58.382800 23.575057), (58.382790 23.574998))"
326138407,"POINT (58.407896 23.577181)"
180977077,"POINT (58.407906 23.577127)"
241509298,"MULTIPOINT ((58.408046 23.577230), (58.408037 23.577211), (58.407954 23.577107), (58.407914 23.577079))"
326138409,"POINT (58.408047 23.577020)"
326138408,"MULTIPOINT ((58.408033 23.577004), (58.408049 23.577008), (58.407927 23.576980))"
180977080,"MULTIPOINT ((58.408056 23.577215), (58.408166 23.577113))"
125849007,"MULTIPOINT ((58.408173 23.577035), (58.408160 23.577117), (58.408140 23.577234), (58.408161 23.577110))"
179306309,"POINT (58.165120 23.593491)"
299844858,"MULTIPOINT ((58.354713 23.594934), (58.355654 23.594921))"
231696222,"POINT (58.367326 23.587382)"
238338654,"POINT (58.413001 23.587504)"
240141826,"POINT (58.413039 23.587778)"
222769406,"MULTIPOINT ((58.417349 23.591519), (58.417413 23.591579))"
249340302,"POINT (58.434591 23.589030)"
222777568,"POINT (58.444311 23.590955)"
160485473,"MULTIPOINT ((58.444354 23.590899), (58.444429 23.590984))"
180405451,"MULTIPOINT ((58.438582 23.600331), (58.438650 23.600353))"
261815816,"POINT (58.546488 23.604512)"
261815817,"POINT (58.547858 23.599861)"
347756465,"POINT (58.551179 23.597007)"
347756464,"POINT (58.551221 23.596916)"
279530812,"POINT (58.227043 23.606548)"
35139185,"POINT (58.472936 23.613457)"
20146489,"POINT (58.473022 23.613321)"
240389284,"MULTIPOINT ((58.489086 23.606263), (58.489117 23.606316))"
240388434,"POINT (58.489139 23.606270)"
240390591,"POINT (58.489673 23.607353)"
200235725,"POINT (58.594392 23.614514)"
365441423,"POINT (58.226255 23.616712)"
365441479,"POINT (58.226475 23.616927)"
261178594,"POINT (58.115440 23.638034)"
181769740,"POINT (58.109542 23.659348)"
327169817,"POINT (58.109662 23.658904)"
327169811,"POINT (58.109840 23.659232)"
202288788,"POINT (57.883682 23.667133)"
28658653,"POINT (57.883760 23.667428)"
350786708,"POINT (90.410251 23.733906)"
369959850,"POINT (90.423495 23.728239)"
329066215,"POINT (90.388460 23.744901)"
31664845,"POINT (90.393819 23.740948)"
31664799,"POINT (90.393867 23.738391)"
24591104,"POINT (90.395628 23.742542)"
236592922,"POINT (90.395667 23.741236)"
142214388,"POINT (90.395752 23.738359)"
24785558,"POINT (90.408802 23.737399)"
33071207,"POINT (90.377110 23.753037)"
223103316,"POINT (90.388006 23.750721)"
297117157,"MULTIPOINT ((90.390585 23.754323), (90.390592 23.754323))"
223063070,"POINT (90.361935 23.772367)"
170197601,"POINT (90.362544 23.772621)"
170197601,"MULTIPOINT ((90.362578 23.772549), (90.362615 23.772472))"
297372417,"POINT (90.362966 23.772662)"
297373407,"POINT (90.363252 23.772856)"
33394111,"POINT (90.363437 23.772670)"
170197599,"POINT (90.361148 23.773352)"
369401020,"MULTIPOINT ((90.355138 23.784822), (90.355148 23.784476))"
19880988,"POINT (90.399858 23.790558)"
13849517,"POINT (90.404460 23.788100)"
33040047,"POINT (90.406020 23.788456)"
35135775,"POINT (90.406219 23.789239)"
35135775,"POINT (90.406542 23.790517)"
35475413,"POINT (90.406641 23.790913)"
24338691,"POINT (90.406775 23.791448)"
343146616,"POINT (90.414595 23.794922)"
10302392,"POINT (90.412072 23.800151)"
10303656,"POINT (90.412643 23.798613)"
10302400,"POINT (90.413357 23.796663)"
10302405,"POINT (90.413693 23.795726)"
23895143,"POINT (90.413775 23.795504)"
